Site/Project: McLaughlin 80 sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment: Temporal stability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date: Data collected 2009-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data description: Community weighted mean trait values,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protocols: Community weighted mean trait values were calculated using the FD package in R,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVS file & path,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Names of data takers: Harrison Lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Column info: year, site, quadrat, functional richness, functional eveness, functional divergence, functional dispersion, Raup Crick, CWM height, CWM specific leaf area, CWM, leaf area, CWM wet weight, CWM dry weight, CWM leaf water content, CWM, carbon to nitrogen, CWM nitrogen",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Definitions & Abbreviations: Fric=functional richness, Feve=functional evenness, Fdiv=functional divergence, Fdis=functional dispersion, RauQ=Raup Crick, CWM=community weighted mean, sla=specific leaf area, area=leaf area, lwc=leaf water content, CN=carbon to nitrogen, N=nitrogen, ag=with annual grasses, noag=no annual grasses",,,,,,,,,,,,,,,,,,,,,,,,,,,,
year,site,quad,Fric_ag,Feve_ag,Fdiv_ag,Fdis_ag,RaoQ_ag,CWM.height_ag,CWM.sla_ag,CWM.area_ag,CWM.wet_wgt_ag,CWM.dry_wgt_ag,CWM.lwc_ag,CWM.CN_ag,CWM.N_ag,Fric_noag,Feve_noag,Fdivnoag,Fdis_noag,RaoQ_noag,CWM.height_noag,CWM.sla_noag,CWM.area_noag,CWM.wet_wgt_noag,CWM.dry_wgt_noag,CWM.lwc_noag,CWM.CN_noag,CWM.N_noag
2006,58,4,0.026742359,0.586617185,0.867842699,2.170010388,5.544379589,43.34046898,247.1623294,12.51558631,0.178241491,0.052715815,0.679218943,46.69156816,1.458232103,0.001552117,0.533186425,0.942730139,0.94274944,1.18341685,40.12154968,325.6875525,7.74774869,0.116321071,0.021952544,0.806692666,12.40436194,3.56547215
2006,58,5,0.032625207,0.537627157,0.87987004,1.631179014,3.360660015,44.34768008,221.6296094,14.97098652,0.213282314,0.065977664,0.640268739,55.83244589,0.972577346,0.008567166,0.71170623,0.72904059,1.185359853,1.469702752,32.16756596,326.3070974,15.28780457,0.210401025,0.042603616,0.782647505,13.86803165,3.159189126
2006,59,1,0.080814799,0.366095909,0.864084471,1.608993389,3.397485947,40.84458962,225.6312807,24.34459475,0.542875037,0.109348636,0.697458676,40.84314439,1.248622112,0.048855853,0.481021577,0.42292784,1.186971631,1.711795935,22.19191306,197.9605691,33.80009819,1.31001916,0.15846882,0.792004476,17.39931528,2.365786392
2006,59,2,0.068239174,0.435376228,0.935293156,1.684126297,3.32795915,36.17903207,240.5912463,14.01979049,0.40008292,0.061732438,0.684114823,49.9508792,0.983834116,0.03888047,0.540094135,0.357378761,1.085938799,1.399328193,17.20151492,197.663352,47.36516581,2.063878499,0.233198146,0.822046289,17.88132848,2.248848513
2006,59,3,0.110990479,0.358388736,0.803232154,1.430006618,2.990625942,45.69092274,245.5808007,34.23385864,0.794661588,0.156921313,0.705481103,41.30188627,1.13355852,0.040598738,0.4181572,0.598265215,1.737106632,3.088086591,48.54864297,244.1118288,109.1652599,3.532708885,0.532230752,0.836110454,17.82205147,2.253643479
2006,59,4,0.085786684,0.572094679,0.94267357,1.84900399,4.541613969,34.61223105,223.0683373,16.30360538,0.390829178,0.078957955,0.661893997,52.71928297,1.122996229,0.05355159,0.571882108,0.720969934,1.654852034,2.848357354,40.46345813,254.458341,53.40883849,1.569673777,0.266314387,0.811059566,14.8133027,2.99465454
2006,59,5,0.120402036,0.45943879,0.854746282,1.690855539,3.494352126,34.79935146,214.3421873,22.10058437,0.451438072,0.111585464,0.667136315,47.6099268,1.095481337,0.067483123,0.492504627,0.543043078,1.246123155,2.032011457,21.97318973,207.0945948,50.07417193,1.523587277,0.293836586,0.781137274,16.53570137,2.639688687
2006,60,1,0.092074455,0.422499356,0.836237922,1.723317092,3.524860865,38.0775079,235.7399546,26.46069636,0.750338558,0.120469316,0.691981615,48.08462295,1.013469258,0.048285151,0.673577401,0.336315025,0.275895183,0.399952555,5.868605101,219.0713358,94.02886497,3.99975842,0.4582609,0.889390131,18.02420787,2.175395338
2006,60,2,0.110455374,0.470742202,0.882939208,1.637891473,3.186760374,39.14220041,238.9813365,23.20029079,0.625326429,0.114244121,0.681112646,49.53013794,0.955264119,0.08024291,0.309946853,0.470846379,1.092053796,1.822913214,9.998738351,212.519608,114.5359826,4.677486612,0.650558553,0.858661364,17.64635287,2.267421483
2006,60,3,0.033604671,0.421393338,0.969001748,1.541774448,3.092067112,37.63730297,223.8576945,13.60675854,0.370761303,0.05990924,0.65127784,57.74279378,0.858895531,0.01203866,0.459891024,0.567981924,0.796441639,0.796484101,7.491720253,227.4468287,58.94514348,2.463929386,0.263054326,0.840024638,17.68578672,2.268807826
2006,60,4,0.110990479,0.516015718,0.934810208,1.23904541,1.899178182,40.73695435,228.673807,9.169064723,0.145646951,0.03979894,0.637959991,60.10804082,0.731972325,0.042788688,0.648881748,0.331871877,0.991204379,1.20757422,5.940621873,234.0430052,49.69565136,2.056414071,0.252864446,0.801990541,17.75996663,2.34291658
2006,60,5,0.069682401,0.431246745,0.982769885,1.6913655,3.537084071,39.15228006,250.3035937,10.16659213,0.198051364,0.042717828,0.677027305,50.93740236,1.036370929,0.033640938,0.553362007,0.743466325,1.360234339,2.009010509,32.37769167,277.0244417,22.34141093,0.913353687,0.113597288,0.825266679,13.32708007,3.309203853
2006,61,1,0.284411193,0.126270187,0.847520492,1.994759015,6.170038031,35.01770844,220.6549461,39.07073947,1.207887712,0.244506918,0.666285014,53.53756034,1.006805551,0.147222844,0.138573191,0.634750416,1.982869669,9.484663547,15.15689615,178.8759758,170.7026431,5.711666763,1.119396458,0.797654063,18.53718213,2.325172452
2006,61,2,0.372270619,0.307213754,0.894765001,2.018011308,8.130475344,35.56588371,209.54084,48.87559492,1.619334521,0.322939598,0.654994961,62.57354977,0.856718085,0.177605954,0.603136331,0.646884913,3.224370813,15.91381408,16.49981164,184.7095165,240.1599324,8.403275023,1.632747712,0.802303559,21.47489687,2.035639143
2006,61,3,0.460910702,0.397145917,0.916633394,3.34174137,18.21216945,38.86264892,206.4557341,144.8631479,5.244854043,1.006664509,0.66657843,57.44165132,0.923678874,0.154841891,0.406821272,0.863099289,4.516786136,22.13259756,32.13376538,155.5432629,652.246714,24.17943163,4.595410703,0.808372627,21.08315886,1.931487345
2006,61,4,0.37670451,0.673766915,0.865824785,3.203939125,16.38915758,36.30198134,221.5163656,129.3652069,4.521643969,0.879102323,0.683677814,47.44977519,1.183599066,0.183289217,0.751318248,0.760874552,5.002959387,25.6457178,22.80443174,186.9808852,451.2451592,16.28676409,3.129301683,0.789370654,19.12721274,2.306278386
2006,61,5,0.105573148,0.318122976,0.686847212,1.97675336,4.294250792,38.83177529,213.4792447,30.86876182,0.714403099,0.164317878,0.677029535,46.29403879,1.213556522,0.03473875,0.333907315,0.299307188,0.752649887,1.137162979,14.02600594,198.0362478,75.61916985,2.240700046,0.44987722,0.792191647,18.27333683,2.343592463
2006,62,1,0.069194921,0.286950047,0.882073062,2.235937454,5.454365618,25.72305316,237.2442257,27.50074092,0.612758445,0.128509486,0.710497641,39.31438714,1.694941271,0.029730989,0.181485911,0.556404225,0.679417309,0.551805349,8.290583139,235.8136546,53.0106044,1.262518315,0.253814892,0.791647771,14.79087707,2.888732389
2006,62,2,0.024671599,0.386854215,0.823859284,1.048005702,1.548082772,42.25533922,230.0822889,42.01537153,0.813535129,0.202186986,0.725125177,31.12855252,1.443519258,0.012419024,0.581617669,0.424319495,0.546840561,0.433699019,13.46035219,194.6557275,69.5842399,1.858861529,0.377150522,0.800248497,16.57542971,2.550243256
2006,62,3,0.03361457,0.272434813,0.850436868,1.762541586,3.629661806,38.60802193,230.3506233,22.74156236,0.437522454,0.107272801,0.67999338,46.73694534,1.13844781,0.010484325,0.712864126,0.76208821,0.73119372,0.587901673,13.45031247,213.6867543,56.84693159,1.470635491,0.295582801,0.792040175,16.08015343,2.631171881
2006,62,4,0.033253477,0.208060292,0.764083499,1.522774862,2.76017893,43.52765148,230.8453304,23.71336613,0.398592874,0.109468792,0.676437579,44.8746366,1.074501154,0.011896401,0.32053688,0.636422395,0.608314136,0.45945456,8.870443962,196.7968551,54.31961419,1.476816626,0.305919431,0.764782008,17.28149083,2.447876172
2006,62,5,0.060374833,0.261772327,0.799028826,2.030518152,4.686254547,29.65018449,226.7069971,33.60829769,0.822018702,0.173995864,0.707860845,39.78593103,1.509442842,0.012836666,0.824754701,0.403343974,0.69362151,0.63610428,9.246652966,209.5450979,67.06174817,1.856123973,0.36594464,0.792329163,15.93440564,2.656269909
2006,63,1,0.146858849,0.441421623,0.973734426,1.536828119,2.755864911,38.81846796,240.492634,16.79348944,0.424398369,0.089628892,0.670726246,51.31878761,0.884475512,0.09987885,0.520993532,0.858929671,2.02254221,4.506284696,32.48512934,160.0972172,83.81808593,3.23509781,0.58432591,0.742840196,28.346138,1.700684331
2006,63,2,0.120719729,0.508420771,0.87597065,1.659565672,3.357943436,37.56761997,244.7676026,13.94049157,0.287830915,0.065352889,0.685180314,48.85033771,1.034203347,0.037795409,0.554347022,0.674017284,1.403491562,2.396007907,20.64257342,206.3269178,35.03657032,1.192945643,0.216101453,0.80296092,17.84401185,2.575652211
2006,63,3,0.120432046,0.40405135,0.826197579,1.898513486,4.217954322,28.57910453,223.9408799,32.01729508,1.005255277,0.167821842,0.716239233,41.29104268,1.30581424,0.10049582,0.447536312,0.535950855,1.377806914,2.404728823,16.44623614,202.9299965,60.89374663,2.068616296,0.330262269,0.792932428,23.18262727,1.94919711
2006,63,4,0.118956473,0.397081609,0.902067315,1.791590052,3.771779409,34.77197574,237.3960343,19.14840626,0.425910424,0.095738884,0.678803041,49.26913136,1.094438987,0.090562944,0.513828869,0.264662984,0.836682081,1.205473505,12.6221341,206.7969421,67.04217352,1.821832317,0.372398968,0.783536547,16.95613191,2.600523519
2006,63,5,0.09140598,0.433437569,0.853857193,1.780641439,3.851079376,34.61551301,214.4515736,17.52037903,0.42668431,0.096341919,0.657266059,55.43202976,0.99529176,0.047119644,0.491305847,0.39701283,0.773556683,1.107116239,13.17672948,184.4003185,61.21502939,1.731611487,0.361164479,0.784756733,19.35233845,2.283115253
2006,64,1,0.019749172,0.476073196,0.905004891,0.963914397,1.791567134,36.87310926,223.7834841,19.55450434,0.352669751,0.092130253,0.679971457,56.92721332,0.833697474,NA,NA,NA,0.559529617,0.452838342,10.32222195,203.1188614,68.74955768,1.857633396,0.383944457,0.789920937,16.45876021,2.612222201
2006,64,2,0.369143351,0.374031776,0.797027095,1.797345295,3.930666636,33.02077942,240.0914119,22.89538026,0.539218125,0.119364224,0.692221271,46.94105216,1.166178782,0.263574543,0.38534389,0.508417201,1.163669988,2.144562155,13.93821076,214.2826136,68.72287314,1.884060466,0.392039003,0.787542798,19.55859941,2.425995908
2006,64,3,0.078140182,0.426479355,0.766576251,1.613100176,2.988733435,36.99093373,241.8771412,13.2251474,0.283434822,0.066724135,0.671576628,51.93969322,0.939470249,0.025645257,0.437417944,0.629517616,1.064847482,1.796235697,15.57801016,187.9228256,61.27384351,1.897681336,0.390774273,0.779550967,18.8809523,2.435445048
2006,64,4,0.027550272,0.182250249,0.845146997,1.795072656,3.718700848,29.40301042,214.0411509,33.32760695,0.785200002,0.175628513,0.712906276,44.63657931,1.27839435,0.020684697,0.283203966,0.340237396,0.57428895,0.802180647,11.76548804,179.9275374,68.38563227,1.851563613,0.385950668,0.786171585,18.97983159,2.329292954
2006,64,5,0.072171088,0.1981788,0.786536452,1.798833636,3.752762485,28.83563811,218.8684374,36.45954512,0.861552161,0.19041699,0.716616545,44.1983166,1.305589497,0.044418234,0.438517099,0.231069435,0.272405642,0.317324984,8.688800559,186.7139667,79.91397762,2.164953416,0.445678729,0.793505346,17.17533331,2.489821389
2006,65,1,0.035747035,0.81117258,0.811980224,1.914813609,4.326000494,61.59999989,241.4665926,110.5471146,2.169969213,0.442446151,0.73059935,33.36130645,1.669230766,NA,NA,NA,0,0,8.3,176.1220677,84.838,2.3349,0.4817,0.793695661,17.23673469,2.45
2006,65,2,0.016289734,0.409733743,0.57039095,1.513111758,2.415391528,44.81360142,225.4360552,16.02763727,0.234107156,0.071202014,0.647985634,54.15395054,0.855787654,0.011915954,0.537561321,0.425958519,0.969060788,1.350639561,17.73464841,212.9865971,67.13660917,1.840743343,0.377568411,0.803348008,15.76433658,2.789254404
2006,65,3,0.057680499,0.601751625,0.514654447,1.535490322,3.221744981,41.71443946,232.9895568,34.52154857,0.709579188,0.169742025,0.715041492,32.62237426,1.616594839,NA,NA,NA,0.150882482,0.210743703,9.486111111,180.6835958,82.64966667,2.273072222,0.468813889,0.794894307,17.05572548,2.492222222
2006,65,4,0.022010681,0.83499767,0.650086031,1.846376044,3.990019629,34.68832117,230.7210586,30.95254745,0.720471533,0.159327737,0.70598673,38.34528328,1.449562044,0.003576671,0.857315971,0.49103794,1.130974716,1.357436027,12.82215757,212.742165,67.84882097,1.688427376,0.353270576,0.787662243,14.52879817,3.181960788
2006,65,5,0.022128785,0.424724616,0.700008693,1.918495598,3.898089507,46.00118565,223.9183307,18.13209785,0.284990299,0.080096849,0.657073449,47.31524563,1.184601995,NA,NA,NA,0,0,44,99.75231575,99.074,7.3,0.9932,0.863945205,18.43693694,1.4
2006,66,1,0.037233469,0.394302369,0.97357637,2.403033166,5.914736901,55.71866911,225.9385235,82.79167597,1.648326302,0.332127403,0.682955243,47.74587098,1.328997413,0.023844891,0.12034915,0.99209721,0.31699124,0.481367493,42.00936575,109.9309419,94.31422789,6.870404254,0.936462236,0.860977596,18.58847798,1.451875241
2006,66,2,0.071545874,0.580800447,0.658109308,1.560200438,2.707679588,41.34824427,238.0832958,10.96026416,0.252549056,0.05470872,0.658836633,54.64506646,0.841259087,NA,NA,NA,1.230664127,1.514534193,26.0125,168.2265978,57.6085,3.8087,0.5307,0.82453719,19.58676116,1.725
2006,66,3,0.057294346,0.681256826,0.478497043,1.536752191,2.799708122,45.15931376,236.665456,20.50307807,0.407303898,0.098806533,0.679815898,45.41923085,1.029934628,0.008979235,0.913197846,0.4660035,0.246496091,0.174076373,7.801052674,235.8798042,23.24830385,0.632183017,0.100490057,0.794997599,20.28967315,2.092573112
2006,66,4,0.025082866,0.178875299,0.865992708,1.804578242,3.570944009,34.90509363,229.1520645,12.96012487,0.243444816,0.056040325,0.670793622,51.17918036,1.021697885,0.030805977,0.774036058,0.717757961,1.566851718,2.819366305,19.342857,197.2582537,70.7868568,3.015666639,0.53488571,0.803133378,21.97186714,1.998095253
2006,66,5,0.077337748,0.616108683,0.904634027,1.884263814,4.24742699,38.5296861,209.9344166,20.30633091,0.684212832,0.134057086,0.653707588,54.84551683,1.014433868,0.096118481,0.668646338,0.608608179,1.45365997,2.884771602,32.07328838,292.524199,56.99068528,1.221717189,0.282087225,0.770803689,18.1258389,2.380230173
2006,67,1,0.099087467,0.580731365,0.609492032,1.425556886,2.195846768,53.77098295,264.7971396,111.1936153,2.229110333,0.470017872,0.769910877,20.50180708,2.159123191,0.268047714,0.476736437,0.728474896,1.612334657,6.289095611,30.91436638,342.0957885,81.22149004,2.291226782,0.459491157,0.781857254,19.66633978,2.15848854
2006,67,2,0.245920841,0.440745273,0.533278355,1.63433539,4.586466367,45.59749758,307.0589354,103.7864818,2.415444157,0.484424863,0.777980544,22.18805129,2.001951415,0.433335142,0.496063303,0.517208772,1.365441091,8.185752852,15.75076442,189.8291991,124.4174462,4.812480232,0.708273481,0.796394402,18.00504621,2.436436793
2006,67,3,0.374574021,0.206135481,0.463663311,1.647724265,5.117482574,47.13498548,222.6979876,124.1125764,3.299171428,0.579292206,0.769333977,22.53951925,2.024224131,0.059061279,0.60178648,0.422524036,0.932207398,1.27135971,15.11594879,237.6516188,43.1375186,1.204991429,0.245153028,0.820409415,18.47084616,2.315215491
2006,67,4,0.067794145,0.485846621,0.794605447,1.433788276,2.172885212,37.2365044,242.1703125,68.68531855,1.496296472,0.315379427,0.781863404,23.21436535,1.952499985,0.141099631,0.513260768,0.664138222,2.185376885,5.629028474,40.87603839,274.2764222,113.3134458,2.328976175,0.488299373,0.775078756,16.20217279,2.975791372
2006,67,5,0.121136047,0.581285122,0.810678952,1.684588643,3.47235472,54.50014862,248.7313004,101.76168,1.973468432,0.42839608,0.74774116,23.55189658,2.102662229,0.063803582,0.446509052,0.529604661,1.379143279,2.241723819,29.60895617,218.2070732,69.63795821,1.799861225,0.33795208,0.803563856,16.30164954,2.603665852
2006,68,1,0.119970034,0.343504964,0.751459034,1.757128722,4.761563562,38.70997045,246.7870722,30.45669784,0.637507532,0.138894909,0.724746639,41.16151729,1.325211155,0.068092101,0.431042145,0.388541755,1.373461421,2.501706914,14.35560806,209.028267,28.22679138,0.770795581,0.160836037,0.77392592,16.15405947,1.773364538
2006,68,2,0.108450646,0.533995449,0.668398229,1.587933372,2.972895999,38.94811997,229.3040675,11.39831376,0.19043789,0.052359405,0.654511822,55.241253,0.82690242,0.03305598,0.310182446,0.721909391,1.232812079,1.681662429,16.74955717,230.0988279,24.55678526,0.562808064,0.116161053,0.786725467,16.84322986,2.66254432
2006,68,3,0.087231041,0.274133076,0.877431073,2.635621212,7.911969329,32.38223044,229.7708327,12.72148212,0.234043791,0.057296196,0.701715294,60.50119931,1.144307624,0.042881296,0.635523117,0.956297787,1.534678735,2.586492762,26.1559922,250.294469,24.31630176,0.538141921,0.104026846,0.755753557,13.27523538,3.49643891
2006,68,4,0.101561354,0.527395724,0.887744805,2.356419898,7.099560755,36.16992622,244.880602,19.65222097,0.354346513,0.084163905,0.710029199,38.95027372,1.875277973,0.041758263,0.454131934,0.84586802,1.632519282,2.781038936,55.10135458,189.5363432,81.47782834,2.269038978,0.397342921,0.778954951,16.82477099,2.482187505
2006,68,5,0.078494208,0.46544539,0.886902535,1.802465098,4.305519681,49.50379206,218.009217,41.63634723,0.959750805,0.195326578,0.701842583,38.6124559,1.412852345,0.221332875,0.376054674,0.342710906,1.214401554,4.974713993,81.78244454,206.8313017,167.9706447,5.558015028,0.846072105,0.826846233,17.30591612,2.331835544
2006,69,1,0.515800252,0.276492775,0.545487863,1.437865092,3.661840267,64.08475693,227.105169,84.1241785,2.401287727,0.409714187,0.750687131,25.64277619,1.715292842,0.041225745,0.382068183,0.850356934,0.913137385,1.455209752,83.56912446,211.3928991,155.6198022,4.393835327,0.74673353,0.826740379,17.54615819,2.303130101
2006,69,2,0.086443285,0.333989829,0.630177151,1.295397502,1.956920645,63.94294514,230.0511187,75.79406734,1.849262465,0.353995646,0.74770733,25.75140591,1.696747508,0.024476016,0.355949885,0.783563675,1.330552952,2.017002532,70.63434567,202.6057377,134.1468252,3.764947384,0.657738848,0.817334372,17.17064297,2.383794147
2006,69,3,0.080587293,0.356672462,0.60339364,1.3669305,2.125573969,60.22892735,227.5018488,76.1736061,1.849197318,0.358234399,0.752559673,24.96260329,1.781253783,0.286862714,0.073890562,0.536097827,1.647694852,2.994876628,44.2995005,237.8975326,96.04776132,2.545856989,0.446552324,0.809310076,14.97769431,2.829510584
2006,69,4,0.52527916,0.080710156,0.580561289,1.6384605,2.930350389,55.105394,238.2932132,104.3729681,2.324013226,0.451189959,0.774257993,21.18442996,2.224090658,0.029376206,0.533787678,0.869529992,0.752557849,1.162624685,87.34660765,215.3819696,160.4120723,4.509609834,0.758166896,0.831883047,17.79394615,2.269237265
2006,69,5,0.062526646,0.425984997,0.812556258,1.049876577,1.465246579,71.86239384,243.1917056,155.5072289,3.201857372,0.635061713,0.777738935,21.98659103,2.030534811,0.021085919,0.788816154,0.588250325,1.116961477,1.310576109,21.16389141,289.4924122,62.09733612,1.404865677,0.28543476,0.776255871,16.04195639,2.515972236
2006,70,1,0.065963758,0.425713168,0.453251548,1.053604413,1.640809932,57.02364162,253.5889211,74.53937408,1.407585147,0.299311348,0.737879609,23.46144411,1.879517667,0.035432574,0.547892001,0.719717459,1.260051448,1.752450718,21.01309514,257.0981006,50.17214054,1.422071345,0.257995657,0.788884666,16.54667203,2.463452347
2006,70,2,0.09917774,0.524225602,0.524387415,1.315965571,2.39777956,47.57323529,254.9944457,49.53112152,0.966798084,0.207988561,0.730365306,28.44746249,1.664704392,0.042209978,0.220487317,0.435365543,0.804961429,0.915979832,19.18347705,214.0186527,64.5104632,1.701256853,0.337948278,0.805094542,16.41993849,2.587811153
2006,70,3,0.092708278,0.676037786,0.474070879,1.226098849,2.13380317,42.99235618,243.9652086,43.57725088,0.890481691,0.195732669,0.738372928,25.86345827,1.823284247,0.025338149,0.13898877,0.427918981,0.815824152,0.950184086,17.01694954,208.5178513,67.10348243,1.782449564,0.359706686,0.802575104,15.88829406,2.707939349
2006,70,4,0.071160153,0.647563512,0.567256458,1.497260713,2.652154064,33.75583084,221.3841439,54.74074426,1.254039485,0.273476057,0.753888979,25.27182021,2.002570214,0.003623595,0.237583148,0.780940891,0.442764903,0.316615526,7.884461572,249.9362601,51.73614969,1.124322577,0.227881255,0.796540364,13.89800251,3.043426338
2006,70,5,0.057844393,0.513908394,0.613144628,1.192939001,2.06303224,38.91786466,269.6008645,37.79324011,0.680956173,0.155028882,0.737335613,32.25769,1.455509928,0.067007822,0.51193971,0.625388207,1.413298785,2.964513605,13.08463468,174.488848,133.550663,4.115568322,0.859182323,0.789289323,18.8758798,2.269168091
2006,71,1,0.120356042,0.692994366,0.889080345,2.21648326,5.690337442,32.90595551,216.5544631,56.29300618,1.547652033,0.326235245,0.69406251,44.60931678,1.291709891,0.014542223,0.326145751,0.83011802,0.577761663,0.395134875,12.20504174,196.9560555,56.63297854,1.572078951,0.319642852,0.805408963,17.9781839,2.280798329
2006,71,2,0.052333875,0.31616281,0.959990463,1.96711265,4.367477911,34.15671781,229.6359208,28.62918886,0.652381368,0.138321583,0.695541984,46.28803789,1.200143175,0.010478193,0.084578809,0.358836931,0.126581124,0.100503232,9.028125,175.5810644,80.51834375,2.253025,0.460734375,0.793441179,17.41063129,2.421328125
2006,71,3,0.057151727,0.121706055,0.800219883,1.360383448,2.801560611,42.72706366,252.9668303,40.72455916,0.790569831,0.175354535,0.712304694,39.83504715,1.190412722,0.00023855,0.013502562,0.996132137,0.161610616,0.346906048,8.90829239,174.3548486,83.45974959,2.296157615,0.475565119,0.78769811,17.75148006,2.417544453
2006,71,4,0.042581506,0.820615399,0.796034812,1.946186775,4.274345243,32.58881572,225.1705902,30.69384273,0.736216365,0.158014286,0.687677344,47.23591069,1.188589508,0.007016823,0.275383353,0.963803001,0.541587704,0.509358815,13.27653625,163.6079946,83.43584678,2.835322854,0.531961516,0.798172469,18.16142997,2.25153855
2006,71,5,0.04406794,0.339968289,0.881067495,1.627198909,3.086945505,42.29734443,245.5201719,25.44403357,0.478394817,0.103195277,0.670185747,52.87881495,0.903940096,0.097856771,0.517407118,0.761305703,3.947517523,28.31477569,16.6862703,172.8246496,266.2812062,14.39958868,1.605736324,0.812016026,17.57808946,2.359221323
2006,72,1,0.379226986,0.298086351,0.850383547,2.948775559,16.3677008,36.15866916,208.2043055,96.15889886,4.596989718,0.547078335,0.689260593,47.64834334,1.267887661,0.066069936,0.001708624,0.734468175,0.090092359,0.595979683,8.536361925,175.8679087,88.02822974,2.557413161,0.502583656,0.794206546,17.24506792,2.445710258
2006,72,2,0.379226986,0.011942238,0.723172501,2.146340182,5.18584575,42.74126983,231.1646744,62.07813963,1.341983838,0.272090774,0.703436235,43.175968,1.351629308,0.025580129,0.019623686,0.223243345,0.031837118,0.04366105,8.413157447,176.7016966,84.16643029,2.33063028,0.479055932,0.793508218,17.21722623,2.453059198
2006,72,3,0.078809296,0.728323133,0.804899343,1.858701247,4.132554313,38.24730556,239.8054643,38.69640423,0.831547695,0.174447604,0.695683726,45.83343319,1.175014958,0.004993967,0.441854657,0.418436771,0.394809071,0.510081296,21.50555323,155.2373523,15.86967581,0.421353031,0.09466394,0.724613773,18.67380513,2.18138889
2006,72,4,0.055738261,0.466957399,0.930690917,2.115518922,5.039600384,50.00481251,226.7317749,58.70709747,1.152970388,0.235644318,0.669465568,51.8173731,1.134177817,0.021297606,0.392751893,0.50089869,0.422324933,0.432359318,11.62625505,184.1445451,71.83032902,1.944462436,0.40251361,0.782589085,17.34732392,2.407815233
2006,72,5,0.056258407,0.30178779,0.941895166,2.378712463,5.822456297,34.301752,206.518181,64.29841827,1.48846628,0.306074907,0.711216455,39.06775176,1.638958437,0.171496771,0.461088414,0.510903596,1.48533506,3.274230238,17.71379496,250.9746045,60.57341846,1.604250406,0.300997528,0.809034097,14.64004366,2.805073931
2006,73,1,0.588463662,0.387177452,0.764299888,2.53247626,7.224219606,35.11447672,233.7685545,36.52133559,0.83373419,0.165503621,0.699121032,48.05412863,1.438424997,0.024994857,0.335977277,0.569004493,0.928172236,0.949443341,18.0315217,197.5770543,48.8437038,1.347903775,0.263904344,0.8070662,14.07232548,3.052550729
2006,73,2,0.099701122,0.344054019,0.883768392,2.813509181,8.857838369,33.26006923,215.9145327,24.81787792,0.567890569,0.124676853,0.714178975,53.78667702,1.430629651,0.020654337,0.444262309,0.759311169,1.198538399,1.767262239,16.73144772,249.3044385,54.09189355,1.200905423,0.255019455,0.766265637,16.56246391,2.547013543
2006,73,3,0.082779303,0.288237281,0.912343437,2.448264319,7.005374421,39.34525385,235.3355201,35.97196446,0.689622079,0.153750461,0.696583583,53.42995195,1.181090765,0.021502461,0.466506635,0.570395622,1.242496676,1.922568097,21.62946195,442.9635864,51.78371284,0.690405247,0.138153674,0.796425998,15.21625882,2.636076112
2006,73,4,0.086713011,0.455177808,0.775576094,1.946558504,5.242994061,29.12175109,374.2839835,42.62408009,0.621104433,0.12716965,0.765474588,29.75688962,1.969643427,0.060688291,0.626448435,0.975092582,2.539174283,6.675696225,65.95703601,299.0193866,93.98143359,1.915426287,0.512045673,0.760907306,19.57923685,2.338542217
2006,73,5,0.063825464,0.573572555,0.980788928,1.694474198,3.388683273,41.27992064,263.3294464,42.14779165,0.831669985,0.220980871,0.699347272,26.44529823,1.698371622,0.386923169,0.49890402,0.732566716,5.214312226,37.76997015,21.25719921,177.8687722,334.6555662,19.12249833,2.022187788,0.811796921,18.15343428,2.344229956
2006,74,1,0.52527916,0.46138687,0.817990929,4.208660332,31.2272576,29.28092796,210.4336186,189.1537616,10.65605112,1.135156916,0.745309986,34.54998546,1.644279852,0.315544892,0.397890993,0.801343048,6.643152171,47.81360754,45.82470824,183.7191595,485.2597765,28.4408162,2.912245341,0.830544496,18.95547317,2.211227365
2006,74,2,0.46105688,0.41276408,0.841783591,5.616433632,43.33440399,45.61764424,210.2921307,304.9617671,17.27147146,1.799243923,0.770953848,31.14640811,1.730024045,0.235252546,0.420372195,0.649705514,3.006083376,19.9893254,29.57102579,184.4218271,210.6892068,10.21677177,1.22533526,0.811463472,17.31980757,2.402225445
2006,74,3,0.518152724,0.35769698,0.761470874,2.687756848,14.29349087,37.41936118,226.3205992,104.3557143,4.551241728,0.574929998,0.7371851,36.04705501,1.554424822,0.155752328,0.47147712,0.533954809,2.937386113,19.35343569,30.57138511,187.0453308,205.9694581,9.899475015,1.196341557,0.812145876,17.56148142,2.365441184
2006,74,4,0.46105688,0.407180253,0.818831475,3.003323177,15.63576682,36.82933723,206.2943196,96.79465936,4.455103257,0.551854371,0.706637066,43.78501739,1.424030177,0.37324896,0.307509283,0.680689337,1.679387313,7.355067493,25.98773265,228.0158245,104.922136,3.869471781,0.545605715,0.800301108,15.34378117,2.785987622
