"Site","Year","mpd.obs.z","pd.obs.z","SR"
"6","2013",0.734702419817483,-1.16269389166502,32
"60","2013",0.70666679759554,-1.09887375416376,18
"61","2013",0.0628703180448349,-1.43830886640469,20
"62","2013",0.168983107470199,-1.67691299515603,10
"63","2013",-0.264896997064016,-1.09172123659425,34
"64","2013",0.286238986051215,-2.61294847854074,23
"65","2013",-2.76203733927392,-2.96326268079474,5
"66","2013",-0.293289917413317,-1.67339515677377,11
"67","2013",0.312355086028773,-1.10364954519605,21
"68","2013",0.177152356729086,-1.76126568069738,27
"69","2013",0.466373075097188,-2.73912151677401,18
"7","2013",-0.591127546139823,-0.940597999086617,38
"70","2013",1.05779670380109,-1.38948141446988,18
"71","2013",0.344202646653731,-1.74250504473175,26
"72","2013",0.05033148081614,-2.21642572622921,24
"73","2013",0.115529144787269,-2.20879793609925,26
"74","2013",-0.319233257382321,-2.80394278440404,14
"75","2013",-0.588228533411602,-2.65999190953762,28
"76","2013",-0.392660579284945,-2.03412953354782,28
"77","2013",0.739168197980442,0.144197093917718,21
"78","2013",-0.190391524705816,-1.51379141979753,25
"79","2013",-0.279552480402899,-1.97980680783567,8
"8","2013",-0.145402639968327,-0.359086017785379,42
"80","2013",-0.569627410528811,-1.69777898714455,7
"9","2013",-0.86103941698799,-0.635420485609136,21
"1","2014",0.0326794530091306,-0.613789843944932,28
"10","2014",0.722437063444386,-0.886563288136862,24
"11","2014",-0.535617147632543,-1.119106533086,37
"12","2014",-0.501896091127254,-0.103532524849888,32
"13","2014",-1.02912907265783,0.463104697175082,24
"14","2014",1.02097676893595,0.42632382046908,37
"15","2014",0.300089094315769,-1.18089629932735,32
"16","2014",-0.319132965787546,-1.51976836998718,30
"17","2014",0.668409628466493,-0.406470563266813,20
"18","2014",0.240921420241455,-0.638512064769219,26
"19","2014",0.606419343524656,-1.32091376704359,31
"2","2014",0.333762007073865,-1.04338321341474,35
"20","2014",1.07754922516751,-0.400060277783876,11
"21","2014",0.0731940951532069,-1.44473430178304,23
"22","2014",0.770961585296186,-1.09354974374506,33
"23","2014",0.875896526490015,-1.83408600203954,35
"24","2014",1.40006570238181,-0.465501276491028,36
"25","2014",1.11734009988667,-0.584551693487237,30
"26","2014",0.588103389002752,-0.694193150311341,23
"27","2014",-0.894254113563129,-1.62473761021204,20
"28","2014",-0.474137691258721,-1.47517538561313,25
"29","2014",-0.985798867054153,-1.46841001800177,22
"3","2014",-0.868933528403609,0.335767491463592,42
"30","2014",-0.000952773618309304,-0.813986274195868,32
"31","2014",0.327495284314574,-1.31618216803922,25
"32","2014",0.230345633330445,-1.1318841402974,17
"33","2014",0.654489738454493,-0.255468232521603,22
"34","2014",0.626976616217763,-1.36195964951304,15
"35","2014",0.650974855647853,-0.43579993904363,11
"36","2014",0.00959899654264955,-1.39070193682818,17
"37","2014",0.366608280129593,-0.815398646460154,18
"38","2014",-0.0684396921453674,-1.83948694625453,33
"39","2014",-0.341717313082714,-1.2618304571846,26
"4","2014",0.108139077321754,-1.06497194619344,28
"40","2014",0.259635281205307,-1.54002213199027,24
"41","2014",-0.103625756192317,-1.55537973124619,27
"42","2014",0.350558552062838,-1.23260930022464,21
"43","2014",0.406188527430731,-2.70061212860186,16
"44","2014",0.77888212701021,-0.437488764794569,19
"45","2014",0.355697975486455,-1.35994301635676,27
"46","2014",0.330668992963712,-1.66953254325441,18
"47","2014",1.02352612489083,-0.970195363735551,22
"48","2014",0.896275230067588,-1.1462571799324,28
"49","2014",0.454281401827218,-0.453668220944105,23
"5","2014",0.765397305199409,-1.02424539137272,26
"50","2014",-1.03416764994551,-1.34551473001531,25
"51","2014",-0.364648294846055,-2.43151866470815,34
"52","2014",-0.635588211128116,-1.0805065005819,37
"53","2014",0.0682719617666809,-1.98703846773891,28
"54","2014",0.507274078842585,-1.45179790718351,32
"55","2014",0.0343775912257585,-0.894023389024787,31
"56","2014",-0.113716583076091,-0.691485750401472,28
"57","2014",0.647300527742775,-1.44847566526299,25
"58","2014",0.761508722504975,-1.28345798791741,13
"59","2014",0.193484523589393,-1.33800604761785,16
"6","2014",0.49950026421028,-1.12957011154715,31
"60","2014",0.136279483081394,-1.6976767667998,21
"61","2014",0.744870935307145,-1.83167254411729,22
"62","2014",0.438954399367289,-1.59928985734294,13
"63","2014",0.952576854632489,-1.1110501537776,31
"64","2014",0.96455618686426,-1.30754713397962,23
"65","2014",-0.0836568387931522,-2.07108629998031,9
"66","2014",-0.245419695791948,-1.67339515677377,11
"67","2014",0.635855812010393,-0.0333303081416839,24
"68","2014",0.372516108162948,-2.89469830077271,25
"69","2014",0.950590285264896,-1.40253799311588,18
"7","2014",-0.893459490175021,-0.426374342210931,33
"70","2014",0.752528258690304,-1.92495193784252,15
"71","2014",0.272798321585704,-0.177131742914791,28
"72","2014",-0.265310895503679,-1.9549794374106,19
"73","2014",0.368267515855934,-1.88289139749591,29
"74","2014",0.474008472459518,-1.32239190169341,12
"75","2014",-0.177062058235383,-2.16634990417542,26
"76","2014",-0.0804365708657677,-1.91112982467027,28
"77","2014",1.15439284987252,0.938633489630087,21
"78","2014",0.0417529492891408,-0.670224438681264,30
"79","2014",0.199703159230735,-1.15437958026686,10
"8","2014",-0.114198407613814,0.0773580225665938,36
"80","2014",-0.442410963632917,-1.86979515783452,10
"9","2014",0.0728973650902336,0.160270152451782,25
