id,seed_mass_g
Acronychia_parviflora,2
Acronychia_pedunculata,132
Acronychia_vestita,660
Acroptilon_repens,2.52
Acrotome_fleckii,0.31
Acrotome_inflata,1.53
Acrotriche_affinis,6.84
Acrotriche_aggregata,33.37
Acrotriche_cordata,7.99
Acrotriche_depressa,12.79
Acrotriche_divaricata,7.34
Acrotriche_fasciculiflora,0.75
Acrotriche_patula,13.38
Actaea_alba,15.141
Actaea_pachypoda,9.75
Actaea_rubra,5.7
Actaea_spicata,6.3
Actephila_excelsa,230
Actinidia_arguta,1.6
Actinidia_chinensis,1.2
Actinobole_uliginosum,0.06
Actinocheita_potentillifolia,9.12
Actinolema_macrolema,5.1
Actinostrobus_arenarius,26.1
Actinostrobus_arenarius,26.1
Actinostrobus_glauca,10
Actinostrobus_glauca,10
Actinostrobus_pyramidalis,21.33
Actinostrobus_pyramidalis,21.33
Actinotus_forsythii,0.41
Actinotus_gibbonsii,0.4
Actinotus_helianthi,2
Actinotus_leucocephalus,0.7
Actinotus_minor,0.72
Actites_megalocarpa,1.27
Adansonia_digitata,468
Adansonia_grandidieri,928
Adansonia_gregorii,500.15
Adansonia_madagascariensis,406
Adansonia_perrieri,1105
Adansonia_rubrostipa,782
Adansonia_suarezensis,1717
Adansonia_za,618
Adelia_triloba,129
Adenandra_fragrans,3.9
Adenandra_gummifera,9.05
Adenandra_obtusata,3.42
Adenanthera_abrosperma,114.17
Adenanthera_microsperma,49.5
Adenanthera_pavonina,222
Adenia_cladosepala,21.67
Adenia_ellenbeckii,104.8
Adenia_globosa,25.78
Adenia_gummifera,10.25
Adenia_macrophylla,79
Adenia_rumicifolia,22.85
Adenia_venenata,22.26
Adenia_wightiana,21.74
Adenocarpus_complicatus,5.55
Adenocarpus_complicatus,7
Adenocarpus_complicatus,14.04
Adenocarpus_decorticans,28.34
Adenocarpus_hispanicus,21.8
Adenocarpus_hispanicus,43.5
Adenocarpus_hispanicus,57.5
Adenocarpus_telonensis,7
Adenocaulon_bicolor,5.54
Adenogramma_glomerata,0.33
Adenolobus_garipensis,28.02
Adenolobus_pechuelii,18.49
Adenolobus_pechuelii,27.5
Adenophora_axilliflora,0.21
Adenophora_lilifolia,0.4
Adenophora_potaninii,0.5
Adenophora_remotiflora,0.37
Adenophora_triphylla,0.17
Adenophyllum_porophylloides,1.43
Adenophyllum_porophyllum,0.81
Adenopodia_polystachya,298
Adenopodia_spicata,60.7
Adenostemma_caffrum,0.69
Adenostoma_fasciculatum,1
Adenostoma_sparsifolium,0.095
Adesmia_aphylla,5.28
Adesmia_argentea,3.25
Adesmia_argyrophylla,5.67
Adesmia_balsamica,3.88
Adesmia_bicolor,3.1
Adesmia_littoralis,6.89
Adesmia_microphylla,5.5
Adesmia_obscura,13.14
Adesmia_trifoliata,8.59
Adinandra_dumosa,1.1
Adinandra_millettii,1.24
Adlumia_fungosa,0.08
Adolphia_californica,11.31
Adonidia_merrillii,3010
Adonis_aestivalis,7
Adonis_autumnalis,11
Adonis_flammea,2.5
Adoxa_moschatellina,64
Adriana_quadripartita,21.92
Aechmea_aquilega,1.08
Aechmea_aquilega,1.53
Aechmea_coelestis,0.21
Aechmea_cylindrata,0.27
Aechmea_lueddemanniana,0.73
Aechmea_nudicaulis,0.39
Aechmea_recurvata,0.73
Aedesia_baumannii,8.45
Aegialitis_annulata,250
Aegiceras_corniculatum,510
Aegilops_biuncialis,12.84
Aegilops_caudata,6.46
Aegilops_columnaris,15.04
Aegilops_comosa,6.57
Aegilops_crassa,17.31
Aegilops_cylindrica,23.5
Aegilops_geniculata,16.95
Aegilops_juvenalis,18.76
Aegilops_kotschyi,11.8
Aegilops_longissima,8.1
Aegilops_mutica,3.8
Aegilops_neglecta,15.69
Aegilops_peregrina,15.88
Aegilops_searsii,9.64
Aegilops_sp.,7.43
Aegilops_speltoides,6.51
Aegilops_tauschii,11.07
Aegilops_triuncialis,18
Aegilops_umbellulata,12.34
Aegilops_uniaristata,9.13
Aegilops_vavilovii,35.17
Aegilops_ventricosa,43.2
Aegiphila_costaricensis,75
Aegiphila_elata,60
Aegiphila_integrifolia,2.96
Aegiphila_mollis,1.61
Aegiphila_parviflora,7.05
Aegle_marmelos,131.58
Aegopodium_podagraria,2.2
Aeluropus_littoralis,0.1
Aeollanthus_buchnerianus,0.28
Aeollanthus_namibiensis,0.24
Aeollanthus_neglectus,0.07
Aeollanthus_pubescens,0.33
Aeollanthus_repens,0.17
Aeollanthus_subacaulis,0.24
Aeonium_nobile,0.025
Aeonium_virgineum,0.01
Aerva_javanica,0.34
Aerva_lanata,0.15
Aerva_leucura,0.15
Aeschynanthus_bracteatus,2
Aeschynanthus_irigaensis,0.9
Aeschynanthus_longicaulis,13.2
Aeschynomene_abyssinica,16.29
Aeschynomene_americana,4.7
Aeschynomene_amorphoides,6.2
Aeschynomene_elaphroxylon,22.03
Aeschynomene_falcata,2.7
Aeschynomene_indica,7.3
Aeschynomene_megalophylla,24.65
Aeschynomene_mimosifolia,7.67
Aeschynomene_nyassana,16.56
Aeschynomene_nyikensis,13.67
Aeschynomene_paniculata,3.41
Aeschynomene_pratensis,8.21
Aeschynomene_rudis,13.7
Aeschynomene_scabra,6
Aeschynomene_schimperi,6.29
Aeschynomene_sensitiva,8.02
Aeschynomene_sensitiva,9.4
Aeschynomene_tambacoundensis,9.29
Aesculus_californica,36756.68
Aesculus_glabra,6701
Aesculus_glabra,7975.28
Aesculus_glabra,11351.9
Aesculus_hippocastanum,12976
Aesculus_indica,23994
Aesculus_octandra,12530.9
Aesculus_pavia,4346.66
Aesculus_sylvatica,11351.9
Aesculus_turbinata,9304
Aethionema_cordatum,3.06
Aethionema_cordifolium,2.52
Aethionema_saxatile,0.46
Aethusa_cynapium,1.57
Aextoxicon_punctatum,325.26
Afraegle_paniculata,240.44
Aframomum_elliotii,14.28
Aframomum_strobilaceum,12.68
Afzelia_africana,2573
Afzelia_quanzensis,8247
Afzelia_xylocarpa,5556
Agalinis_aspera,0.32
Agalinis_densiflora,0.96
Agalinis_edwardsiana,0.03
Agalinis_heterophylla,0.11
Agalinis_maritima,0.06
Agalinis_paupercula,0.07
Agalinis_purpurea,0.07
Agalinis_tenuifolia,0.048
Aganope_thyrsiflora,480
Agapanthus_africanus,6.8
Agapanthus_inapertus,3.04
Agapanthus_inapertus,5.5
Agarista_polyphylla,0.15
Agarista_salicifolia,0.07
Agastache_foeniculum,0.3
Agastache_micrantha,0.09
Agastache_nepetoides,0.33
Agastache_rugosa,0.37
Agastache_urticifolia,0.4
Agastachys_odorata,1.24
Agathisanthemum_bojeri,0.02
Agathosma_apiculata,3.03
Agathosma_bisulca,2.21
Agathosma_capensis,1.33
Agathosma_crenulata,11.02
Agathosma_imbricata,18.71
Agathosma_mucronulata,3.88
Agathosma_ovata,6.85
Agathosma_serpyllacea,2.54
Agathosma_tabularis,1.56
Agathosma_venusta,0.35
Agave_angustifolia,7.35
Agave_atrovirens,8.73
Agave_chrysantha,7.67
Agave_deserti,11.396
Agave_geminiflora,2.1
Agave_ghiesbreghtii,1.88
Agave_havardiana,8.03
Agave_kerchovei,2.68
Agave_lecheguilla,6.2
Agave_macroacantha,9.36
Agave_macroculmis,7.89
Agave_marmorata,3.17
Agave_missionum,5.06
Agave_neomexicana,7.08
Agave_palmeri,7.83
Agave_parryi,4.4
Agave_parryi,11.29
Agave_potatorum,6.03
Agave_potreriana,1.4
Agave_salmiana,9.33
Agave_schottii,2.2
Agave_schottii,4.87
Agave_stricta,2.96
Agave_toumeyana,5.14
Agave_utahensis,3.75
Agelaea_pentagyna,500
Ageratina_adenophora,0.06
Ageratina_altissima,0.16
Ageratina_areolaris,0.07
Ageratina_brevipes,7.17
Ageratina_bustamenta,0.08
Ageratina_calaminthifolia,0.17
Ageratina_espinosarum,0.35
Ageratina_glabrata,0.4
Ageratina_glechonophylla,0.16
Ageratina_hebes,0.9
Ageratina_mairetiana,0.48
Ageratina_occidentalis,0.19
Ageratina_pazcuarensis,0.06
Ageratina_petiolaris,0.09
Ageratinastrum_polyphyllum,0.53
Ageratum_conyzoides,0.12
Ageratum_conyzoides,0.14
Ageratum_houstonianum,0.1
Ageratum_houstonianum,0.14
Ageratum_mexicanum,0.12
Ageratum_mexicanum,0.14
Ageratum_tehuacanum,0.16
Ageratum_tomentosum,0.11
Ageratum_tomentosum,0.14
Aglaia_elaeagnoidea,454.55
Aglaia_pachyphylla,2700
Aglaia_sapindina,246
Aglaia_tomentosa,298
Aglaonema_simplex,200
Agonandra_conzattii,279.29
Agonandra_sp.,2250
Agonis_baxteri,0.72
Agonis_flexuosa,0.39
Agonis_flexuosa,119.07
Agonis_theiformis,0.65
Agoseris_apargioides,0.6
Agoseris_aurantiaca,1.488
Agoseris_cuspidata,2.09
Agoseris_glauca,1.34
Agoseris_glauca,1.53
Agoseris_grandiflora,1.21
Agoseris_heterophylla,0.73
Agoseris_retrorsa,2.07
Agrimonia_eupatoria,15
Agrimonia_gryposepala,19.1
Agrimonia_odorata,40.96
Agrimonia_parviflora,7.17
Agropyron_caninum,3.1
Agropyron_ciliare,4.17
Agropyron_cristatum,1.9
Agropyron_cristatum,13.7
Agropyron_dasystachyum,3.3
Agropyron_desertorum,2.1
Agropyron_elongatum,5.26
Agropyron_glaucum,5.7
Agropyron_imbricatum,1.98
Agropyron_inerme,3.6
Agropyron_intermedium,4.93
Agropyron_junceum,6.2
Agropyron_obtusiusculum,6.7
Agropyron_repens,2.1
Agropyron_riparium,2.9
Agropyron_scabrum,0.668
Agropyron_scribneri,0.156
Agropyron_smithii,2.71
Agropyron_spicatum,4.8
Agropyron_subsecundum,2.67
Agropyron_tenerum,3.25
Agropyron_trachycaulum,3.2
Agropyron_trichophorum,5.6
Agropyron_tsukushiense,5.38
Agrostemma_githago,12.1
Agrostis_alba,0.08
Agrostis_canina,0.05
Agrostis_canina,0.06
Agrostis_canina,0.06
Agrostis_capillaris,0.07
Agrostis_castellana,0.17
Agrostis_clavata,0.11
Agrostis_curtisii,0.1
Agrostis_exarata,0.1
Agrostis_gigantea,0.08
Agrostis_hyemalis,0.05
Agrostis_hyemalis,0.07
Agrostis_pallida,0.05
Agrostis_parviflora,0.03
Agrostis_perennans,0.09
Agrostis_pourretii,0.05
Agrostis_propinqua,0.08
Agrostis_scabra,0.052
Agrostis_stolonifera,0.06
Agrostis_stolonifera,0.07
Agrostis_tenuis,0.07
Agrostis_thurberiana,0.027
Agrostis_variabilis,0.077
Agrostis_vinealis,0.06
Agrostis_viridis,0.13
Agrostocrinum_scabrum,1.71
Aichryson_laxum,0.01
Aidia_micrantha,120.45
Ailanthus_altissima,27.9
Ailanthus_excelsa,89
Ailanthus_grandis,555.56
Ailanthus_malabarica,77
Ailanthus_peregrina,26.04
Aira_caryophyllea,0.14
Aira_cupaniana,0.043
Aira_elegantissima,0.05
Aira_praecox,0.16
Aizoanthemum_dinteri,13.59
Aizoanthemum_galenioides,0.07
Aizoanthemum_rehmannii,0.08
Aizoon_canariense,11.96
Aizoon_hispanicum,7.9
Aizoon_paniculatum,0.53
Aizoon_rigidum,0.32
Aizoon_virgatum,4.42
Ajuga_australis,3.84
Ajuga_chia,1.7
Ajuga_iva,1.4
Ajuga_pyramidalis,1.45
Ajuga_remota,1.95
Ajuga_reptans,1.4
Ajuga_sp.,1.33
Akebia_quinata,20.5
Akebia_trifoliata,42.3
Alangium_chinense,52.08
Alangium_platanifolium,46.48
Alangium_ridleyi,580
Alantsilodendron_alluaudianum,14.04
Alantsilodendron_decaryanum,10.14
Alberta_magna,23.31
Albizia_adianthifolia,67.56
Albizia_amara,68.7
Albizia_amara,112.46
Albizia_anthelmintica,138
Albizia_arenicola,497.29
Albizia_atakataka,131.18
Albizia_aurisparsa,83.64
Albizia_bernieri,103.68
Albizia_boinensis,226.15
Albizia_boivinii,138.97
Albizia_chevalieri,69.6
Albizia_chinensis,33
Albizia_commiphoroides,71.77
Albizia_coriaria,95.44
Albizia_ferruginea,105
Albizia_forbesii,149.66
Albizia_guachapele,32
Albizia_gummifera,69.59
Albizia_harveyi,88
Albizia_julibrissin,37
Albizia_lebbeck,117
Albizia_lebbek,131.87
Albizia_lophantha,46
Albizia_mahalao,71.6
Albizia_masikororum,335.77
Albizia_mollis,38.21
Albizia_moluccana,25.6
Albizia_niopoides,25
Albizia_odorata,228.06
Albizia_odoratissima,71.3
Albizia_petersiana,125
Albizia_polyphylla,48.38
Albizia_procera,41
Albizia_schimperiana,108
Albizia_tanganyicensis,139
Albizia_tomentosa,29.55
Albizia_tulearensis,109.72
Albizia_versicolor,117.83
Albuca_acuminata,0.84
Albuca_altissima,1.21
Albuca_canadensis,0.8
Albuca_cooperi,0.97
Albuca_exuviata,0.8
Albuca_fastigiata,1.87
Albuca_glauca,1.85
Albuca_maxima,0.65
Albuca_nelsonii,2.15
Albuca_nigritana,1.52
Albuca_setosa,1.01
Albuca_shawii,0.85
Albuca_sp.,4.8
Alcantarea_regina,2.14
Alcea_acaulis,17.4
Alcea_digitata,13.59
Alcea_kurdica,12.36
Alcea_lineariloba,3.36
Alcea_pallida,8.6
Alcea_rosea,9.5
Alcea_rufescens,13.07
Alcea_rugosa,5.71
Alcea_setosa,10.1
Alcea_striata,17.22
Alchemilla_acutiloba,0.37
Alchemilla_alpina,0.44
Alchemilla_erythropoda,0.46
Alchemilla_filicaulis,0.44
Alchemilla_fluminea,0.22
Alchemilla_glabra,0.55
Alchemilla_glaucescens,0.46
Alchemilla_gracilis,0.57
Alchemilla_monticola,0.5
Alchemilla_pinnata,0.2
Alchemilla_sericata,0.37
Alchemilla_sp.,0.46
Alchemilla_vestita,0.47
Alchemilla_xanthochlora,0.44
Alchornea_alnifolia,37.63
Alchornea_cordifolia,53
Alchornea_costaricensis,37
Alchornea_humbertii,19.31
Alchornea_ilicifolia,19.5
Alchornea_latifolia,34
Alchornea_perrieri,26.06
Aldina_latifolia,69355
Alectra_pseudobarleriae,0.15
Alectra_sessiliflora,0.01
Alectra_vogelii,0
Alectryon_connatus,26.23
Alectryon_excelsus,201
Alectryon_oleifolius,50.76
Alectryon_oleifolius,65.522
Alectryon_semicinereus,48.16
Alectryon_tomentosus,33.269
Alepidea_amatymbica,2.29
Alepidea_gracilis,1.47
Alepidea_propinqua,0.03
Aletris_aurea,0.02
Aletris_farinosa,0.018
Aletris_stenoloba,0.01
Aleurites_fordii,1136
Aleurites_moluccana,2748.41
Aleurites_moluccana,6345
Alhagi_maurorum,4.1
Alhagi_pseudalhagi,5.2
Alhagi_sparsifolia,4.37
Alibertia_curviflora,190
Alibertia_edulis,15
Alisma_gramineum,0.37
Alisma_lanceolatum,0.47
Alisma_orientale,0.28
Alisma_plantago-aquatica,0.5
Alisma_triviale,0.42
Alkanna_tinctoria,3.63
Allanblackia_stuhlmannii,7500
Allenrolfea_occidentalis,0.11
Alliaria_petiolata,2.66
Allionia_choisyi,4.48
Allionia_incarnata,3.03
Allionia_nyctaginea,6.35
Allium_acuminatum,2.3
Allium_aflatunense,3.69
Allium_albo-tunicatum,0.91
Allium_amethysticum,2.06
Allium_ampeloprasum,2.52
Allium_ampeloprasum,2.7
Allium_amplectens,2.5
Allium_atrosanguineum,2.73
Allium_atroviolaceum,0.96
Allium_bigelowii,3.21
Allium_bisceptrum,1.88
Allium_bolanderi,1.795
Allium_canadense,2.83
Allium_canadense,8.9
Allium_carolinianum,1.66
Allium_cepa,3.32
Allium_cernuum,3.85
Allium_cf.,1.9
Allium_crispum,1.606
Allium_dichlamydeum,3.092
Allium_ericetorum,1.57
Allium_falcifolium,3.24
Allium_geyeri,2.34
Allium_guttatum,0.72
Allium_insubricum,4.16
Allium_kunthii,3.69
Allium_negevense,2.1
Allium_nigrum,9.04
Allium_oreoprasum,2.98
Allium_pallens,1.62
Allium_paniculatum,1.3
Allium_platycaule,3.08
Allium_platyspathum,1
Allium_porrum,3.6
Allium_praecox,3.2
Allium_pulchellum,1.65
Allium_qasyunense,0.66
Allium_rotundum,0.574
Allium_rotundum,1.4
Allium_rubellum,0.58
Allium_schoenoprasum,0.9
Allium_scorodoprasum,1.17
Allium_scorodoprasum,1.38
Allium_serra,3
Allium_siskiyouense,2.57
Allium_sp.,18.5
Allium_sphaerocephalon,1.36
Allium_sphaerocephalum,1.14
Allium_stamineum,1.31
Allium_stellatum,1.89
Allium_textile,2.6
Allium_tolmiei,1.66
Allium_tricoccum,14.379
Allium_trifoliatum,1.41
Allium_unifolium,5.578
Allium_ursinum,5.6
Allium_victorialis,3.56
Allium_vineale,19
Allium_winklerianum,1.97
Allocasuarina_acutivalvis,2.31
Allocasuarina_acutivalvis,2.68
Allocasuarina_brachystachya,0.66
Allocasuarina_campestris,1.48
Allocasuarina_corniculata,1.25
Allocasuarina_crassa,4.1146
Allocasuarina_decaisneana,14.06
Allocasuarina_decussata,4.11
Allocasuarina_defungens,1.72
Allocasuarina_diminuta,0.79
Allocasuarina_diminuta,1.21
Allocasuarina_distyla,2.62
Allocasuarina_duncanii,2.92
Allocasuarina_emuina,2.6
Allocasuarina_eriochlamys,2.35
Allocasuarina_fraseriana,4.79
Allocasuarina_glareicola,0.95
Allocasuarina_globosa,1.69
Allocasuarina_grampiana,2.03
Allocasuarina_gymnanthera,0.76
Allocasuarina_helmsii,1.76
Allocasuarina_huegeliana,2.15
Allocasuarina_humilis,2.7
Allocasuarina_inophloia,2.47
Allocasuarina_littoralis,2.26
Allocasuarina_luehmannii,1.62
Allocasuarina_mackliniana,2.18
Allocasuarina_mackliniana,3.95
Allocasuarina_media,2.43
Allocasuarina_misera,1.73
Allocasuarina_monilifera,2.49
Allocasuarina_muelleriana,1.57
Allocasuarina_muelleriana,1.85
Allocasuarina_nana,1.23
Allocasuarina_ophiolitica,1.23
Allocasuarina_paludosa,1.01
Allocasuarina_paradoxa,2.6
Allocasuarina_pinaster,9.2
Allocasuarina_pusilla,1.67
Allocasuarina_ramosissima,2.58
Allocasuarina_rigida,1.28
Allocasuarina_robusta,1.78
Allocasuarina_rupicola,0.76
Allocasuarina_simulans,1.85
Allocasuarina_striata,2.21
Allocasuarina_tessellata,2.05
Allocasuarina_thalassoscopica,2.4
Allocasuarina_thuyoides,1.17
Allocasuarina_torulosa,3.54
Allocasuarina_verticillata,4.19
Allocasuarina_zephyrea,1.48
Allophyllum_gilioides,1.952
Allophylus_africanus,34.16
Allophylus_africanus,56.13
Allophylus_amazonicus,113
Allophylus_camptostachys,120
Allophylus_chirindensis,102.2
Allophylus_cobbe,63.31
Allophylus_decipiens,52.8
Allophylus_glabratus,186
Allophylus_natalensis,66.98
Allophylus_occidentalis,18.55
Allophylus_psilospermus,56.2
Allophylus_rubifolius,33.68
Allophylus_sp.,100
Allopterigeron_filifolius,3.74
Alloteropsis_cimicina,0.62
Alloteropsis_semialata,1.986
Allowissadula_holosericea,7.57
Allowissadula_pringlei,4.96
Alluaudia_montagnacii,4.07
Alluaudia_procera,1.72
Almaleea_incurvata,1.3
Alnus_cordata,4.9
Alnus_crispa,0.354
Alnus_firma,0.7
Alnus_glutinosa,2
Alnus_henryi,0.81
Alnus_hirsuta,0.66
Alnus_hirsuta,0.68
Alnus_hirsuta,0.7
Alnus_incana,0.526
Alnus_incana,1.5
Alnus_inokumae,0.52
Alnus_japonica,0.75
Alnus_jorullensis,0.51
Alnus_maximowiczii,0.55
Alnus_nepalensis,2.58
Alnus_oblongifolia,2.06
Alnus_orientalis,2.95
Alnus_rhombifolia,0.74
Alnus_rubra,1.1
Alnus_rugosa,1.17
Alnus_tenuifolia,0.5
Alnus_viridis,0.213
Alnus_viridis,0.35
Alnus_viridis,25.6
Alocasia_brisbanensis,10
Alocasia_odora,31.3
Aloe_aageodonta,1.78
Aloe_aculeata,2.22
Aloe_affinis,0.78
Aloe_africana,1.56
Aloe_angelica,2.03
Aloe_antandroy,0.93
Aloe_arborescens,1.81
Aloe_arenicola,2.2
Aloe_asperifolia,3.58
Aloe_ballii,2.58
Aloe_branddraaiensis,0.8
Aloe_broomii,0.99
Aloe_buttneri,6.94
Aloe_capitata,1.32
Aloe_capitata,1.42
Aloe_capitata,1.43
Aloe_capitata,1.72
Aloe_castanea,1.77
Aloe_castellorum,1.93
Aloe_chabaudii,1.83
Aloe_chrysostachys,1.39
Aloe_citrina,2.26
Aloe_claviflora,3.13
Aloe_comosa,2.51
Aloe_conifera,0.92
Aloe_cryptopoda,1.79
Aloe_deltoideodonta,1.21
Aloe_deserti,1.03
Aloe_dewettii,2.1
Aloe_dichotoma,5.71
Aloe_dichotoma,7.91
Aloe_dinteri,1.97
Aloe_divaricata,0.78
Aloe_dyeri,1.46
Aloe_ecklonis,2.37
Aloe_excelsa,1.17
Aloe_falcata,2.9
Aloe_ferox,1.73
Aloe_forsteri,0.9
Aloe_gariepensis,1.35
Aloe_gerstneri,1.77
Aloe_globuligemma,1.45
Aloe_grandidentata,1.52
Aloe_greatheadii,0.88
Aloe_greatheadii,1.52
Aloe_greenii,1.93
Aloe_hereroensis,1.83
Aloe_hereroensis,2.02
Aloe_imalotensis,0.91
Aloe_laeta,1.1
Aloe_lateritia,1.64
Aloe_lineata,0.7
Aloe_lineata,1.95
Aloe_littoralis,2.45
Aloe_lutescens,1.83
Aloe_macroclada,0.98
Aloe_maculata,1.64
Aloe_marlothii,1.44
Aloe_marlothii,1.82
Aloe_micracantha,2.66
Aloe_microstigma,1.59
Aloe_microstigma,1.85
Aloe_minima,0.98
Aloe_mitriformis,1.12
Aloe_modesta,1.2
Aloe_mudenensis,1.65
Aloe_mzimbana,1.54
Aloe_namibensis,1.82
Aloe_ngongensis,0.92
Aloe_nuttii,2.05
Aloe_parvibracteata,1.58
Aloe_peglerae,1.46
Aloe_petricola,1.15
Aloe_pillansii,20.78
Aloe_plicatilis,5.34
Aloe_pluridens,1.65
Aloe_pretoriensis,0.96
Aloe_prinslooi,2.24
Aloe_pruinosa,1.33
Aloe_rabaiensis,0.9
Aloe_ramosissima,9.21
Aloe_reitzii,1.05
Aloe_reitzii,1.16
Aloe_reynoldsii,0.94
Aloe_rupestris,1.59
Aloe_schweinfurthii,3
Aloe_secundiflora,1.25
Aloe_simii,1.92
Aloe_speciosa,1.42
Aloe_spicata,0.62
Aloe_striata,0.9
Aloe_suprafoliata,1.63
Aloe_suzannae,6.07
Aloe_swynnertonii,1.04
Aloe_thorncroftii,1.24
Aloe_trachyticola,1.69
Aloe_transvaalensis,1.44
Aloe_vanbalenii,2.07
Aloe_vaombe,1.76
Aloe_vaotsanda,1.12
Aloe_variegata,5.17
Aloe_verdoorniae,0.87
Aloe_viguieri,1.02
Aloe_vogtsii,1.07
Aloe_volkensii,0.75
Aloe_vossii,2.03
Aloe_vryheidensis,1.47
Aloe_zebrina,1.62
Alonsoa_acutifolia,0.5
Alonsoa_honoraria,0.27
Alonsoa_meridionalis,0.36
Alonsoa_warscewiczii,0.8
Alopecurus_aequalis,0.134
Alopecurus_aequalis,0.36
Alopecurus_agrestis,1.05
Alopecurus_apiatus,1.5
Alopecurus_arundinaceus,0.6
Alopecurus_bulbosus,0.46
Alopecurus_geniculatus,0.29
Alopecurus_myosuroides,1.99
Alopecurus_pratensis,0.8
Alopecurus_saccatus,0.363
Alopecurus_textilis,1.73
Alopecurus_utriculatus,1.12
Alopecurus_vaginatus,0.33
Alphitonia_excelsa,22.0593
Alphitonia_philippinensis,18
Alphitonia_whitei,96
Alpinia_modesta,15
Alseis_blackiana,0.1
Alseuosmia_macrophylla,4.1
Alseuosmia_pusilla,3.4
Alsinidendron_trinerve,0.71
Alstonia_angustiloba,1.8
Alstonia_muelleriana,2.9
Alstonia_scholaris,7.7
Alstonia_spectabilis,2.5
Alstroemeria_chilensis,17.7
Alstroemeria_crispata,12.22
Alstroemeria_diluta,6.44
Alstroemeria_diluta,7.12
Alstroemeria_garaventae,21.92
Alstroemeria_graminea,5.88
Alstroemeria_hookeri,9.04
Alstroemeria_hookeri,10.71
Alstroemeria_hookeri,12.12
Alstroemeria_kingii,7.33
Alstroemeria_ligtu,16.8
Alstroemeria_magnifica,14.77
Alstroemeria_magnifica,23.4
Alstroemeria_pallida,16.5
Alstroemeria_paupercula,13.9
Alstroemeria_pelegrina,25.27
Alstroemeria_polyphylla,14.22
Alstroemeria_pulchra,3.99
Alstroemeria_pulchra,13.75
Alstroemeria_sierrae,24.63
Alstroemeria_spathulata,20.39
Alstroemeria_violacea,11.43
Alstroemeria_werdermannii,14.71
Alternanthera_angustifolia,0.44
Alternanthera_brasiliana,2.94
Alternanthera_denticulata,0.23
Alternanthera_nana,0.4
Alternanthera_nodiflora,0.27
Alternanthera_pumila,0.6
Alternanthera_repens,0.48
Alternanthera_sessilis,0.3
Althaea_cannabina,5.49
Althaea_hirsuta,2.35
Althaea_ludwigii,1.77
Althaea_officinalis,6.5
Althaea_rufescens,19.92
Althaea_setosa,12.79
Altingia_chinensis,10
Alvaradoa_amorphoides,7.9
Alyogyne_hakeifolia,3.73
Alyogyne_huegelii,6.07
Alyogyne_pinoniana,2.45
Alyogyne_wrayae,6.27
Alysicarpus_glumaceus,26.7
Alysicarpus_monilifer,2.79
Alysicarpus_ovalifolius,2.88
Alysicarpus_rugosus,1.65
Alysicarpus_rugosus,2.21
Alysicarpus_rugosus,4.25
Alysicarpus_vaginalis,0.97
Alysicarpus_vaginalis,1.8
Alyssoides_bulgarica,6.22
Alyssum_alyssoides,0.63
Alyssum_bertolonii,1.18
Alyssum_buxifolia,69.7
Alyssum_caliacrae,0.37
Alyssum_campestre,1.2
Alyssum_cochleitepalus,0.23
Alyssum_constellatum,0.2
Alyssum_contemptum,0.87
Alyssum_damascenum,0.79
Alyssum_dasycarpum,0.4
Alyssum_desertorum,0.46
Alyssum_dinteri,0.87
Alyssum_hypochondriacus,0.85
Alyssum_interruptus,0.28
Alyssum_linifolium,0.73
Alyssum_macrocalyx,1.4
Alyssum_macrocarpus,0.26
Alyssum_maritimum,0.243
Alyssum_minimum,0.5
Alyssum_minus,0.74
Alyssum_minutum,0.54
Alyssum_mouradicum,2.8
Alyssum_murale,5.27
Alyssum_pallidiflorus,0.28
Alyssum_praetermissus,0.46
Alyssum_saxatile,0.94
